cue,target,strength
EMPATHY,HELP,0.019
EMPATHY,HATE,0.013
EMPEROR,KING,0.395
EMPEROR,CHINA,0.099
EMPEROR,RULER,0.079
EMPEROR,CLOTHES,0.046
EMPEROR,QUEEN,0.033
EMPEROR,STAR WARS,0.033
EMPEROR,CROWN,0.02
EMPEROR,JAPAN,0.02
EMPEROR,CAESAR,0.013
EMPEROR,DICTATOR,0.013
EMPEROR,HIROHITO,0.013
EMPEROR,KNIGHT,0.013
EMPEROR,LEADER,0.013
EMPEROR,RICH,0.013
EMPEROR,ROME,0.013
EMPIRE,KING,0.099
EMPIRE,KINGDOM,0.079
EMPIRE,STRIKES BACK,0.079
EMPIRE,BUILDING,0.053
EMPIRE,STATE,0.053
EMPIRE,POWER,0.046
EMPIRE,CHINA,0.039
EMPIRE,STATE BUILDINGS,0.039
EMPIRE,DYNASTY,0.026
EMPIRE,ROMAN,0.026
EMPIRE,RULER,0.026
EMPIRE,STAR WARS,0.026
EMPIRE,EMPEROR,0.02
EMPIRE,MOVIE,0.02
EMPIRE,NATION,0.02
EMPIRE,ROME,0.02
EMPIRE,CASTLE,0.013
EMPIRE,CHINESE,0.013
EMPIRE,COUNTRY,0.013
EMPIRE,DARTH VADER,0.013
EMPIRE,ESTATE,0.013
EMPIRE,FALL,0.013
EMPIRE,LAND,0.013
EMPIRE,MONEY,0.013
EMPIRE,RICH,0.013
EMPLOYEE,EMPLOYER,0.196
EMPLOYEE,WORKER,0.174
EMPLOYEE,WORK,0.167
EMPLOYEE,BOSS,0.152
EMPLOYEE,JOB,0.087
EMPLOYEE,MANAGER,0.029
EMPLOYEE,SLAVE,0.029
EMPLOYEE,ASSOCIATE,0.022
EMPLOYEE,MONEY,0.014
EMPLOYER,BOSS,0.387
EMPLOYER,EMPLOYEE,0.218
EMPLOYER,WORK,0.106
EMPLOYER,JOB,0.099
EMPLOYER,WORKER,0.049
EMPLOYER,MONEY,0.028
EMPLOYER,CHECK,0.014
EMPLOYMENT,JOB,0.605
EMPLOYMENT,WORK,0.154
EMPLOYMENT,MONEY,0.054
EMPLOYMENT,UNEMPLOYMENT,0.048
EMPLOYMENT,OFFICE,0.02
EMPLOYMENT,AGENCY,0.014
EMPTY,FULL,0.611
EMPTY,GONE,0.04
EMPTY,HEAD,0.034
EMPTY,BOX,0.027
EMPTY,JAR,0.027
EMPTY,NOTHING,0.027
EMPTY,KEG,0.02
EMPTY,VOID,0.02
EMPTY,ALONE,0.013
EMPTY,CAN,0.013
EMPTY,NEST,0.013
ENCYCLOPEDIA,BOOK,0.265
ENCYCLOPEDIA,DICTIONARY,0.136
ENCYCLOPEDIA,INFORMATION,0.116
ENCYCLOPEDIA,BRITTANICA,0.102
ENCYCLOPEDIA,KNOWLEDGE,0.061
ENCYCLOPEDIA,RESEARCH,0.041
ENCYCLOPEDIA,WORDS,0.041
ENCYCLOPEDIA,BROWN,0.027
ENCYCLOPEDIA,STUDY,0.027
ENCYCLOPEDIA,LEARN,0.02
ENCYCLOPEDIA,SMART,0.02
ENCYCLOPEDIA,EDUCATION,0.014
ENCYCLOPEDIA,LIBRARY,0.014
ENCYCLOPEDIA,THESAURUS,0.014
END,BEGIN,0.521
END,FINISH,0.118
END,START,0.101
END,STOP,0.067
END,FRONT,0.017
END,MEANS,0.017
END,SENTENCE,0.017
END,THE,0.017
ENDING,BEGINNING,0.486
ENDING,START,0.09
ENDING,FINISH,0.056
ENDING,OVER,0.056
ENDING,LAST,0.049
ENDING,STOP,0.042
ENDING,FINAL,0.028
ENDING,END,0.014
ENDING,HAPPY,0.014
ENDING,REAR,0.014
ENDING,SAD,0.014
ENDLESS,FOREVER,0.248
ENDLESS,INFINITY,0.087
ENDLESS,INFINITE,0.054
ENDLESS,NIGHT,0.054
ENDLESS,LOVE,0.04
ENDLESS,NEVER ENDING,0.034
ENDLESS,TIME,0.034
ENDLESS,THIS,0.027
ENDLESS,CLASS,0.02
ENDLESS,CONTINUE,0.02
ENDLESS,END,0.02
ENDLESS,SCHOOL,0.02
ENDLESS,SUMMER,0.02
ENDLESS,SURVEY,0.02
ENDLESS,DAYS,0.013
ENDLESS,ETERNAL,0.013
ENDLESS,ETERNITY,0.013
ENDLESS,LONG,0.013
ENDLESS,NEVER,0.013
ENDLESS,ONGOING,0.013
ENEMY,FRIEND,0.313
ENEMY,FOE,0.197
ENEMY,HATE,0.096
ENEMY,WAR,0.045
ENEMY,EVIL,0.04
ENEMY,FIGHT,0.04
ENEMY,BAD,0.025
ENEMY,RUSSIA,0.025
ENEMY,OPPONENT,0.02
ENEMY,DANGER,0.015
ENEMY,DEAD,0.015
ENEMY,MAN,0.015
ENEMY,MEAN,0.015
ENEMY,MINE,0.015
ENEMY,ADVERSARY,0.01
ENEMY,NOBODY,0.01
ENEMY,RIVAL,0.01
ENERGETIC,HYPERACTIVE,0.138
ENERGETIC,LIVELY,0.086
ENERGETIC,ENERGY,0.066
ENERGETIC,LAZY,0.053
ENERGETIC,TIRED,0.053
ENERGETIC,AEROBICS,0.02
ENERGETIC,ALIVE,0.02
ENERGETIC,BATTERY,0.02
ENERGETIC,ENTHUSIASTIC,0.02
ENERGETIC,HAPPY,0.02
ENERGETIC,HIGH,0.02
ENERGETIC,JUMPING,0.02
ENERGETIC,ME,0.02
ENERGETIC,PEPPY,0.02
ENERGETIC,BUBBLY,0.013
ENERGETIC,CHEERLEADER,0.013
ENERGETIC,ENERGIZER,0.013
ENERGETIC,EXERCISE,0.013
ENERGETIC,FAST,0.013
ENERGETIC,PERKY,0.013
ENERGETIC,SPEED,0.013
ENERGETIC,VIBRANT,0.013
ENERGETIC,WEAK,0.013
ENERGY,ELECTRICITY,0.108
ENERGY,POWER,0.088
ENERGY,SUN,0.054
ENERGY,STRENGTH,0.047
ENERGY,FORCE,0.041
ENERGY,LIGHT,0.034
ENERGY,TIRED,0.034
ENERGY,ENTHUSIASTIC,0.027
ENERGY,LAZY,0.027
ENERGY,SOLAR,0.027
ENERGY,FUEL,0.02
ENERGY,PEP,0.02
ENERGY,WORK,0.02
ENERGY,ATOM,0.014
ENERGY,BATTERY,0.014
ENERGY,EXCITEMENT,0.014
ENERGY,EXERCISE,0.014
ENERGY,GAS,0.014
ENERGY,HYPER,0.014
ENERGY,LIFE,0.014
ENERGY,NUCLEAR,0.014
ENERGY,VIBRANT,0.014
ENGAGE,MARRY,0.393
ENGAGE,START,0.079
ENGAGE,BEGIN,0.036
ENGAGE,RING,0.036
ENGAGE,GO,0.029
ENGAGE,TOGETHER,0.021
ENGAGE,WEDDING,0.021
ENGAGE,ACT,0.014
ENGAGE,ATTACK,0.014
ENGAGE,COMBAT,0.014
ENGAGE,COMMITMENT,0.014
ENGAGE,DO,0.014
ENGAGE,FIGHT,0.014
ENGAGE,INTERACT,0.014
ENGAGE,INVOLVE,0.014
ENGAGE,MEET,0.014
ENGAGE,WAR,0.014
ENGAGE,WED,0.014
ENGAGEMENT,MARRIAGE,0.484
ENGAGEMENT,RING,0.242
ENGAGEMENT,WEDDING,0.092
ENGAGEMENT,DISENGAGEMENT,0.02
ENGAGEMENT,PARTY,0.02
ENGAGEMENT,APPOINTMENT,0.013
ENGAGEMENT,BALL AND CHAIN,0.013
ENGAGEMENT,COMMITMENT,0.013
ENGAGEMENT,ENTANGLEMENT,0.013
ENGINE,CAR,0.359
ENGINE,MOTOR,0.087
ENGINE,TRAIN,0.087
ENGINE,RUN,0.065
ENGINE,FIRE,0.043
ENGINE,MACHINE,0.033
ENGINE,START,0.033
ENGINE,#9,0.022
ENGINE,HOT,0.016
ENGINE,RED,0.016
ENGINE,ROAR,0.016
ENGINE,TRUCK,0.016
ENGINE,BROKEN,0.011
ENGINE,LOUD,0.011
ENGINE,OIL,0.011
ENGINE,TURBO,0.011
ENGINEER,SMART,0.158
ENGINEER,TRAIN,0.112
ENGINEER,MATH,0.066
ENGINEER,MONEY,0.039
ENGINEER,MECHANICAL,0.033
ENGINEER,BUILDER,0.026
ENGINEER,CHEMICAL,0.026
ENGINEER,WORKER,0.026
ENGINEER,BRIDGE,0.02
ENGINEER,BUILD,0.02
ENGINEER,COMPUTER,0.02
ENGINEER,DOCTOR,0.02
ENGINEER,ELECTRICAL,0.02
ENGINEER,INTELLIGENT,0.02
ENGINEER,MAJOR,0.02
ENGINEER,BUILDING,0.013
ENGINEER,CALCULUS,0.013
ENGINEER,CAR,0.013
ENGINEER,CAREER,0.013
ENGINEER,DAD,0.013
ENGINEER,DIFFICULT,0.013
ENGINEER,FATHER,0.013
ENGINEER,JOB,0.013
ENGINEER,MACHINE,0.013
ENGLAND,BRITAIN,0.164
ENGLAND,LONDON,0.164
ENGLAND,COUNTRY,0.129
ENGLAND,FRANCE,0.093
ENGLAND,QUEEN,0.079
ENGLAND,EUROPE,0.064
ENGLAND,FAR,0.021
ENGLAND,FLAG,0.021
ENGLAND,ACCENT,0.014
ENGLAND,HOME,0.014
ENGLAND,PLACE,0.014
ENGLAND,U.K.,0.014
ENGLISH,LANGUAGE,0.23
ENGLISH,SPANISH,0.144
ENGLISH,WRITING,0.072
ENGLISH,LITERATURE,0.065
ENGLISH,CLASS,0.058
ENGLISH,MATH,0.043
ENGLISH,FRENCH,0.036
ENGLISH,READ,0.036
ENGLISH,BOOK,0.029
ENGLISH,BORING,0.029
ENGLISH,GRAMMAR,0.029
ENGLISH,MAJOR,0.029
ENGLISH,BRITISH,0.022
ENGLISH,AMERICA,0.014
ENGLISH,ENGLAND,0.014
ENGLISH,HONOR,0.014
ENJOY,FUN,0.203
ENJOY,LIKE,0.147
ENJOY,PLEASURE,0.091
ENJOY,HAPPY,0.084
ENJOY,HATE,0.077
ENJOY,LOVE,0.042
ENJOY,SEX,0.042
ENJOY,LAUGH,0.028
ENJOY,LIFE,0.028
ENJOY,SMILE,0.028
ENJOY,GOOD,0.014
ENJOY,PARTY,0.014
ENJOY,PICNIC,0.014
ENJOY,RELAX,0.014
ENOUGH,FULL,0.116
ENOUGH,TOO MUCH,0.11
ENOUGH,STOP,0.096
ENOUGH,PLENTY,0.082
ENOUGH,LOTS,0.062
ENOUGH,DONE,0.041
ENOUGH,MORE,0.041
ENOUGH,SAID,0.034
ENOUGH,FINISH,0.027
ENOUGH,IS,0.027
ENOUGH,FOOD,0.021
ENOUGH,ABUNDANCE,0.014
ENOUGH,ALL,0.014
ENOUGH,AMPLE,0.014
ENOUGH,EIGHT,0.014
ENOUGH,FEW,0.014
ENOUGH,LITTLE,0.014
ENOUGH,MONEY,0.014
ENOUGH,QUIT,0.014
ENRAGE,MAD,0.304
ENRAGE,ANGER,0.243
ENRAGE,ANGRY,0.135
ENRAGE,FURIOUS,0.02
ENRAGE,CALM,0.014
ENRAGE,ENGAGE,0.014
ENRAGE,LIVID,0.014
ENRAGE,PISSED,0.014
ENRAGE,TEMPER,0.014
ENRAGE,UPSET,0.014
ENTER,EXIT,0.568
ENTER,LEAVE,0.13
ENTER,IN,0.089
ENTER,GO,0.034
ENTER,DOOR,0.027
ENTER,COMPUTER,0.021
ENTER,OPEN,0.014
ENTER,RETURN,0.014
ENTERTAIN,AMUSE,0.275
ENTERTAIN,ENJOY,0.079
ENTERTAIN,FUN,0.072
ENTERTAIN,PARTY,0.044
ENTERTAIN,SHOW,0.044
ENTERTAIN,HAPPY,0.033
ENTERTAIN,SING,0.033
ENTERTAIN,DANCE,0.028
ENTERTAIN,MOVIE,0.028
ENTERTAIN,ACTOR,0.017
ENTERTAIN,FRIEND,0.017
ENTERTAIN,GUEST,0.017
ENTERTAIN,MUSIC,0.017
ENTERTAIN,BORE,0.011
ENTERTAIN,FUNNY,0.011
ENTERTAIN,JOKE,0.011
ENTERTAIN,LAUGH,0.011
ENTERTAIN,PERFORMER,0.011
ENTERTAIN,PLEASE,0.011
ENTERTAIN,TELEVISION,0.011
ENTERTAINMENT,TELEVISION,0.216
ENTERTAINMENT,MOVIE,0.169
ENTERTAINMENT,TONIGHT,0.128
ENTERTAINMENT,FUN,0.122
ENTERTAINMENT,MUSIC,0.095
ENTERTAINMENT,SHOW,0.027
ENTERTAINMENT,CONCERT,0.02
ENTERTAINMENT,FUNNY,0.014
ENTERTAINMENT,STEREO,0.014
ENTRANCE,EXIT,0.615
ENTRANCE,DOOR,0.162
ENTRANCE,ENTER,0.054
ENTRANCE,IN,0.034
ENTRANCE,DOORWAY,0.027
ENTRANCE,OPENING,0.027
ENTRANCE,FRONT,0.02
ENTRANCE,LEAVE,0.014
ENTRY,EXIT,0.387
ENTRY,DOOR,0.133
ENTRY,FORM,0.04
ENTRY,ENTER,0.033
ENTRY,BLANK,0.027
ENTRY,CONTEST,0.02
ENTRY,LEVEL,0.02
ENTRY,BEGIN,0.013
ENTRY,IN,0.013
ENTRY,LIST,0.013
ENTRY,LOG,0.013
ENTRY,REAR,0.013
ENTRY,WRITE,0.013
ENVELOPE,LETTER,0.49
ENVELOPE,MAIL,0.131
ENVELOPE,STAMP,0.069
ENVELOPE,PAPER,0.028
ENVELOPE,SEAL,0.028
ENVELOPE,ENCLOSE,0.021
ENVELOPE,SEND,0.021
ENVELOPE,MANILA,0.014
ENVELOPE,SWALLOW,0.014
ENVELOPE,WHITE,0.014
ENVIRONMENT,EARTH,0.133
ENVIRONMENT,TREE,0.1
ENVIRONMENT,SURROUNDINGS,0.093
ENVIRONMENT,CLEAN,0.053
ENVIRONMENT,NATURE,0.047
ENVIRONMENT,WORLD,0.033
ENVIRONMENT,GREEN,0.027
ENVIRONMENT,ANIMALS,0.02
ENVIRONMENT,AREA,0.02
ENVIRONMENT,ENDANGERED,0.02
ENVIRONMENT,LAND,0.02
ENVIRONMENT,POLLUTION,0.02
ENVIRONMENT,AIR,0.013
ENVIRONMENT,ATMOSPHERE,0.013
ENVIRONMENT,BAD,0.013
ENVIRONMENT,GAS,0.013
ENVIRONMENT,HOME,0.013
ENVIRONMENT,IMPORTANT,0.013
ENVIRONMENT,OZONE,0.013
ENVIRONMENT,RECYCLE,0.013
ENVIRONMENT,WASTE,0.013
ENVY,JEALOUSY,0.513
ENVY,HATE,0.127
ENVY,GREEN,0.067
ENVY,LIKE,0.053
ENVY,WANT,0.033
ENVY,ADMIRE,0.027
ENVY,GREED,0.027
ENVY,BAD,0.02
ENVY,PROUD,0.013
ENVY,WISH,0.013
EQUAL,SAME,0.412
EQUAL,RIGHTS,0.066
EQUAL,SUGAR,0.059
EQUAL,UNEQUAL,0.044
EQUAL,EVEN,0.029
EQUAL,FAIR,0.029
EQUAL,OPPORTUNITY,0.029
EQUAL,SUM,0.029
EQUAL,OPPOSITE,0.022
EQUAL,ALIKE,0.015
EQUAL,AMOUNT,0.015
EQUAL,EQUIVALENT,0.015
EQUAL,EXACT,0.015
EQUAL,LESS,0.015
EQUAL,UNEVEN,0.015
EQUATION,MATH,0.647
EQUATION,ALGEBRA,0.087
EQUATION,EQUAL,0.033
EQUATION,PROBLEM,0.033
EQUATION,ANSWER,0.02
EQUATION,FORMULA,0.02
EQUATION,NUMBERS,0.013
EQUATION,SCHOOL,0.013
ERA,TIME,0.309
ERA,DECADE,0.05
ERA,PERIOD,0.05
ERA,WOMAN,0.05
ERA,YEAR,0.043
ERA,AGE,0.036
ERA,BASEBALL,0.029
ERA,CENTURY,0.029
ERA,HISTORY,0.029
ERA,REAL ESTATE,0.029
ERA,DETERGENT,0.022
ERA,AVERAGE,0.014
ERA,EPOCH,0.014
ERA,MISTAKE,0.014
ERA,STAIN,0.014
ERA,TODAY,0.014
ERASER,PENCIL,0.507
ERASER,CHALK,0.079
ERASER,MISTAKE,0.066
ERASER,HEAD,0.046
ERASER,BLACKBOARD,0.039
ERASER,RUBBER,0.026
ERASER,ERASE,0.02
ERASER,DELETE,0.013
ERASER,PEN,0.013
ERASER,TOP,0.013
ERECT,HARD,0.134
ERECT,PENIS,0.127
ERECT,STRAIGHT,0.127
ERECT,BUILD,0.099
ERECT,UPRIGHT,0.056
ERECT,BUILDING,0.042
ERECT,TALL,0.042
ERECT,STAND,0.035
ERECT,LIMP,0.028
ERECT,UP,0.028
ERECT,DICK,0.014
ERECT,OUTWARD,0.014
ERECT,RIGID,0.014
ERECT,SET,0.014
ERECT,SEX,0.014
ERECT,STANDING,0.014
ERECT,STIFF,0.014
ERODE,DECAY,0.112
ERODE,AWAY,0.105
ERODE,CORRODE,0.079
ERODE,BEACH,0.072
ERODE,DESTROY,0.046
ERODE,RUST,0.039
ERODE,WEAR,0.039
ERODE,ROT,0.026
ERODE,WATER,0.026
ERODE,FADE,0.02
ERODE,ROCKS,0.02
ERODE,SAND,0.02
ERODE,BREAK,0.013
ERODE,DECOMPOSE,0.013
ERODE,DETERIORATE,0.013
ERODE,DISAPPEAR,0.013
ERODE,DISINTEGRATE,0.013
ERODE,EARTH,0.013
ERODE,EAT,0.013
ERODE,EXPLODE,0.013
ERODE,FALL APART,0.013
ERODE,OLD,0.013
ERODE,RAIN,0.013
ERODE,SPOIL,0.013
ERROR,MISTAKE,0.679
ERROR,WRONG,0.2
ERROR,CORRECT,0.05
ERROR,COMPUTER,0.014
ERROR,ERASER,0.014
ERUPT,VOLCANO,0.641
ERUPT,EXPLODE,0.118
ERUPT,BLOW,0.026
ERUPT,LAVA,0.026
ERUPT,BURST,0.02
ERUPT,ORGASM,0.013
ESCALATOR,ELEVATOR,0.279
ESCALATOR,UP,0.279
ESCALATOR,STAIRS,0.227
ESCALATOR,MALL,0.071
ESCALATOR,BUILDING,0.019
ESCALATOR,RISE,0.019
ESCALATOR,AIRPORT,0.013
ESCAPE,LEAVE,0.209
ESCAPE,RUN,0.128
ESCAPE,FREE,0.095
ESCAPE,EXIT,0.047
ESCAPE,FLEE,0.047
ESCAPE,PRISON,0.034
ESCAPE,CAPTURE,0.027
ESCAPE,FREEDOM,0.027
ESCAPE,OUT,0.027
ESCAPE,BREAK,0.02
ESCAPE,CLUB,0.02
ESCAPE,VACATION,0.02
ESCAPE,CAPTIVE,0.014
ESCAPE,ENTER,0.014
ESCAPE,FIND,0.014
ESCAPE,GET AWAY,0.014
ESCAPE,GET LOOSE,0.014
ESCAPE,JAIL,0.014
ESCAPE,LOST,0.014
ESCARGOT,SNAIL,0.629
ESCARGOT,FOOD,0.053
ESCARGOT,FRENCH,0.026
ESCARGOT,GROSS,0.026
ESCARGOT,YUCK,0.026
ESCARGOT,FISH,0.02
ESCARGOT,GARLIC,0.013
ESCARGOT,NASTY,0.013
ESCARGOT,SQUID,0.013
ESCARGOT,VEGETABLE,0.013
ESSAY,WRITE,0.336
ESSAY,PAPER,0.13
ESSAY,LONG,0.048
ESSAY,QUESTION,0.041
ESSAY,BORING,0.034
ESSAY,ENGLISH,0.034
ESSAY,WORD,0.034
ESSAY,HARD,0.027
ESSAY,PARAGRAPH,0.027
ESSAY,TEST,0.027
ESSAY,STORY,0.021
ESSAY,WORK,0.021
ESSAY,BOOK,0.014
ESSAY,EXAM,0.014
ESSAY,HOMEWORK,0.014
ESSAY,REPORT,0.014
ESSAY,SCHOOL,0.014
ESSENCE,SMELL,0.095
ESSENCE,MEANING,0.041
ESSENCE,BEAUTY,0.034
ESSENCE,PERFUME,0.034
ESSENCE,LIFE,0.027
ESSENCE,SOUL,0.027
ESSENCE,AURA,0.02
ESSENCE,BEING,0.02
ESSENCE,CORE,0.02
ESSENCE,FRAGRANCE,0.02
ESSENCE,IMPORTANT,0.02
ESSENCE,NEED,0.02
ESSENCE,BARE,0.014
ESSENCE,FEELING,0.014
ESSENCE,FOCUS,0.014
ESSENCE,GIST,0.014
ESSENCE,GOOD,0.014
ESSENCE,LIVING,0.014
ESSENCE,NECESSARY,0.014
ESSENCE,PURE,0.014
ESTEEM,SELF,0.584
ESTEEM,CONFIDENCE,0.065
ESTEEM,HIGH,0.052
ESTEEM,EGO,0.032
ESTEEM,FEELING,0.026
ESTEEM,PRIDE,0.026
ESTEEM,LOW,0.019
ESTEEM,HAPPY,0.013
ESTEEM,THOUGHT,0.013
ESTIMATE,GUESS,0.472
ESTIMATE,APPROXIMATE,0.09
ESTIMATE,COST,0.049
ESTIMATE,ABOUT,0.042
ESTIMATE,MONEY,0.035
ESTIMATE,AVERAGE,0.028
ESTIMATE,DAMAGE,0.021
ESTIMATE,FIGURE,0.021
ESTIMATE,AMOUNT,0.014
ESTIMATE,CAR,0.014
ESTIMATE,EXACT,0.014
ESTIMATE,INSURANCE,0.014
ESTIMATE,NUMBERS,0.014
ETERNAL,FOREVER,0.538
ETERNAL,LIFE,0.112
ETERNAL,EXTERNAL,0.042
ETERNAL,HEAVEN,0.035
ETERNAL,GOD,0.028
ETERNAL,EVERLASTING,0.021
ETERNAL,LOVE,0.021
ETERNAL,ALWAYS,0.014
ETERNAL,LONG,0.014
ETERNAL,PEACE,0.014
ETERNAL,UNENDING,0.014
ETERNITY,FOREVER,0.664
ETERNITY,PERFUME,0.055
ETERNITY,HEAVEN,0.034
ETERNITY,LIFE,0.034
ETERNITY,LOVE,0.021
ETERNITY,DEATH,0.014
ETERNITY,GOD,0.014
ETERNITY,INFINITE,0.014
ETERNITY,LIFETIME,0.014
ETERNITY,LONG,0.014
ETHICS,MORALS,0.331
ETHICS,RIGHT,0.034
ETHICS,CODE,0.027
ETHICS,LOGIC,0.027
ETHICS,MANNERS,0.027
ETHICS,BELIEF,0.02
ETHICS,BLACKS,0.02
ETHICS,CLASS,0.02
ETHICS,GOOD,0.02
ETHICS,MORALITY,0.02
ETHICS,RELIGION,0.02
ETHICS,VALUES,0.02
ETHICS,GROUP,0.014
ETHICS,OPINION,0.014
ETHICS,PEOPLE,0.014
ETHICS,PSYCHOLOGY,0.014
ETHICS,RACIAL,0.014
ETHICS,RACISM,0.014
ETHICS,WORLD,0.014
ETIQUETTE,MANNERS,0.444
ETIQUETTE,PROPER,0.124
ETIQUETTE,POLITE,0.033
ETIQUETTE,CHARM,0.02
ETIQUETTE,NICE,0.02
ETIQUETTE,DINNER,0.013
ETIQUETTE,ELEGANT,0.013
ETIQUETTE,LADY,0.013
ETIQUETTE,MESSY,0.013
ETIQUETTE,MS. MANNERS,0.013
ETIQUETTE,NEAT,0.013
EUROPE,ASIA,0.108
EUROPE,COUNTRY,0.095
EUROPE,ENGLAND,0.061
EUROPE,FOREIGN,0.061
EUROPE,CONTINENT,0.054
EUROPE,TRAVEL,0.047
EUROPE,FRANCE,0.041
EUROPE,AMERICAN,0.027
EUROPE,TRIP,0.027
EUROPE,VACATION,0.027
EUROPE,FAR,0.02
EUROPE,WAR,0.02
EUROPE,BEAUTIFUL,0.014
EUROPE,BRITAIN,0.014
EUROPE,CULTURE,0.014
EUROPE,FUN,0.014
EUROPE,GERMANY,0.014
EUROPE,HOME,0.014
EUROPE,PARIS,0.014
EUROPE,PLANE,0.014
EUROPE,PRETTY,0.014
EUROPE,ROMANCE,0.014
EUROPE,ROME,0.014
EUROPE,SPAIN,0.014
EVACUATE,LEAVE,0.5
EVACUATE,FIRE,0.088
EVACUATE,EMPTY,0.081
EVACUATE,CLEAR,0.068
EVACUATE,RUN,0.027
EVACUATE,DANGER,0.02
EVACUATE,HURRICANE,0.02
EVACUATE,OUT,0.02
EVACUATE,BUILDING,0.014
EVACUATE,EARTHQUAKE,0.014
EVACUATE,ESCAPE,0.014
EVACUATE,GO,0.014
EVACUATE,REMOVE,0.014
EVALUATE,TEST,0.217
EVALUATE,JUDGE,0.083
EVALUATE,GRADE,0.078
EVALUATE,CHECK,0.033
EVALUATE,EXAMINE,0.033
EVALUATE,STUDY,0.033
EVALUATE,ANALYZE,0.028
EVALUATE,APPRAISE,0.028
EVALUATE,LOOK,0.028
EVALUATE,SUM,0.028
EVALUATE,DETERMINE,0.022
EVALUATE,THINK,0.022
EVALUATE,DATA,0.017
EVALUATE,LEARN,0.017
EVALUATE,MEASURE,0.017
EVALUATE,RATE,0.017
EVALUATE,SCORE,0.017
EVALUATE,COUNT,0.011
EVALUATE,ESTIMATE,0.011
EVALUATE,EXAM,0.011
EVALUATE,LIFT,0.011
EVALUATE,OVERALL,0.011
EVALUATE,PAPER,0.011
EVALUATE,UNDERSTAND,0.011
EVEN,ODD,0.621
EVEN,SAME,0.045
EVEN,FAIR,0.038
EVEN,TIE,0.03
EVEN,BALANCED,0.023
EVEN,EQUAL,0.023
EVEN,HAIRCUT,0.015
EVEN,STEVEN,0.015
EVEN,TWO,0.015
EVENING,NIGHT,0.417
EVENING,MORNING,0.141
EVENING,DARK,0.096
EVENING,DAY,0.077
EVENING,DUSK,0.071
EVENING,SUNSET,0.019
EVENING,GOWN,0.013
EVENING,LATE,0.013
EVENT,SPORT,0.089
EVENT,HAPPENING,0.075
EVENT,MAIN,0.062
EVENT,CONCERT,0.055
EVENT,PARTY,0.048
EVENT,BOXING,0.041
EVENT,GAME,0.041
EVENT,OCCURRENCE,0.041
EVENT,TIME,0.041
EVENT,EXCITEMENT,0.027
EVENT,PLACE,0.027
EVENT,DANCE,0.021
EVENT,DATE,0.021
EVENT,FAIR,0.021
EVENT,FOOTBALL,0.021
EVENT,GALA,0.021
EVENT,OCCASION,0.021
EVENT,OLYMPICS,0.014
EVENT,SOCCER,0.014
EVENT,SOCIAL,0.014
EVENT,STADIUM,0.014
EVENT,TRACK,0.014
EVER,NEVER,0.245
EVER,ALWAYS,0.129
EVER,FOR,0.082
EVER,LASTING,0.082
EVER,FOREVER,0.061
EVER,AFTER,0.041
EVER,TIMES,0.034
EVER,ETERNAL,0.027
EVER,ETERNITY,0.02
EVER,LONG,0.02
EVER,CLEAR,0.014
EVER,READY,0.014
EVER,SOMETIME,0.014
EVER,WHEN,0.014
EVERYDAY,DAILY,0.102
EVERYDAY,ALWAYS,0.095
EVERYDAY,ROUTINE,0.058
EVERYDAY,COMMON PLACE,0.044
EVERYDAY,LIFE,0.036
EVERYDAY,SAME,0.036
EVERYDAY,BORING,0.029
EVERYDAY,CLASS,0.029
EVERYDAY,MONOTONOUS,0.029
EVERYDAY,SCHOOL,0.029
EVERYDAY,TODAY,0.029
EVERYDAY,ANY DAY,0.022
EVERYDAY,WEEKLY,0.022
EVERYDAY,WORK,0.022
EVERYDAY,ALL THE TIME,0.015
EVERYDAY,MUNDANE,0.015
EVERYDAY,NEVER,0.015
EVERYDAY,OFTEN,0.015
EVERYDAY,ORDINARY,0.015
EVERYDAY,REPEAT,0.015
EVERYDAY,SLEEP,0.015
EVERYDAY,SOMEDAY,0.015
EVERYDAY,SOMETIMES,0.015
EVERYDAY,SUN,0.015
EVERYDAY,TIME,0.015
EVERYDAY,TOMORROW,0.015
EVERYDAY,YESTERDAY,0.015
EVERYTHING,NOTHING,0.349
EVERYTHING,ALL,0.197
EVERYTHING,ANYTHING,0.072
EVERYTHING,WORLD,0.033
EVERYTHING,LIFE,0.026
EVERYTHING,GOES,0.02
EVERYTHING,SUCKS,0.02
EVERYTHING,ELSE,0.013
EVICT,OUT,0.142
EVICT,LEAVE,0.095
EVICT,KICK OUT,0.081
EVICT,THROW OUT,0.068
EVICT,APARTMENT,0.054
EVICT,RENT,0.047
EVICT,CRIMINAL,0.034
EVICT,HOMELESS,0.034
EVICT,REMOVE,0.034
EVICT,THROW,0.034
EVICT,CONVICT,0.02
EVICT,GONE,0.02
EVICT,HOUSE,0.02
EVICT,MOVE,0.02
EVICT,POOR,0.02
EVICT,RID,0.02
EVICT,TENANT,0.02
EVICT,BOOT,0.014
EVICT,CHARGE,0.014
EVICT,LANDLORD,0.014
EVIDENCE,PROOF,0.267
EVIDENCE,CRIME,0.1
EVIDENCE,GUILTY,0.08
EVIDENCE,COURT,0.067
EVIDENCE,CLUE,0.033
EVIDENCE,TRIAL,0.033
EVIDENCE,CASE,0.027
EVIDENCE,POLICE,0.027
EVIDENCE,BLOOD,0.02
EVIDENCE,PROVE,0.02
EVIDENCE,CAUGHT,0.013
