cue,target,strength
SHOULDER,ELBOW,0.015
SHOULDER,SOFT,0.015
SHOULDER,STRAP,0.015
SHOULDER,BAG,0.01
SHOULDER,BROAD,0.01
SHOULDER,COLD,0.01
SHOULDER,COMFORT,0.01
SHOULDER,MUSCLE,0.01
SHOULDER,SHRUG,0.01
SHOULDER,STRONG,0.01
SHOUT,YELL,0.401
SHOUT,SCREAM,0.204
SHOUT,LOUD,0.19
SHOUT,WHISPER,0.021
SHOUT,NOISE,0.014
SHOUT,TWIST,0.014
SHOVE,PUSH,0.936
SHOVE,SNOW,0.013
SHOVEL,DIRT,0.225
SHOVEL,SNOW,0.19
SHOVEL,DIG,0.127
SHOVEL,HOE,0.042
SHOVEL,PAIL,0.042
SHOVEL,PICK,0.042
SHOVEL,RAKE,0.035
SHOVEL,TOOL,0.035
SHOVEL,SAND,0.021
SHOVEL,SPADE,0.021
SHOVEL,WORK,0.021
SHOVEL,FORK,0.014
SHOVEL,SPOON,0.014
SHOW,TELL,0.128
SHOW,MOVIE,0.122
SHOW,DISPLAY,0.068
SHOW,PLAY,0.054
SHOW,TIME,0.047
SHOW,SEE,0.041
SHOW,TELEVISION,0.041
SHOW,DANCE,0.034
SHOW,ENTERTAINMENT,0.027
SHOW,PRESENT,0.027
SHOW,BOAT,0.02
SHOW,BROADWAY,0.02
SHOW,FUN,0.02
SHOW,HIDE,0.02
SHOW,OFF,0.02
SHOW,PLACE,0.02
SHOW,ACTOR,0.014
SHOW,BUSINESS,0.014
SHOW,CIRCUS,0.014
SHOW,CONCERT,0.014
SHOW,HORSE,0.014
SHOW,LOOK,0.014
SHOW,PERFORMANCE,0.014
SHOW,STAGE,0.014
SHOWER,CLEAN,0.185
SHOWER,WATER,0.136
SHOWER,CAP,0.125
SHOWER,BATH,0.109
SHOWER,CURTAIN,0.076
SHOWER,SOAP,0.049
SHOWER,WET,0.049
SHOWER,HUT,0.038
SHOWER,COLD,0.027
SHOWER,WARM,0.027
SHOWER,SHAVE,0.016
SHOWER,HAIR,0.011
SHOWER,HEAD,0.011
SHOWER,RAIN,0.011
SHOWER,RELAX,0.011
SHOWER,TOGETHER,0.011
SHOWER,WASH,0.011
SHRIMP,FISH,0.21
SHRIMP,SEAFOOD,0.126
SHRIMP,FOOD,0.118
SHRIMP,COCKTAIL,0.084
SHRIMP,LOBSTER,0.084
SHRIMP,BOAT,0.059
SHRIMP,CRAB,0.034
SHRIMP,OCEAN,0.025
SHRIMP,EAT,0.017
SHRIMP,EXPENSIVE,0.017
SHRIMP,FRIED,0.017
SHRIMP,GOOD,0.017
SHRIMP,PINK,0.017
SHRIMP,SAUCE,0.017
SHRIMP,SMALL,0.017
SHRINE,TEMPLE,0.208
SHRINE,WORSHIP,0.084
SHRINE,CHURCH,0.052
SHRINE,RELIGION,0.045
SHRINE,GOD,0.039
SHRINE,HOLY,0.032
SHRINE,BUDDHA,0.019
SHRINE,HOSPITAL,0.019
SHRINE,PRAY,0.019
SHRINE,CEMETERY,0.013
SHRINE,GUADELOUPE,0.013
SHRINE,HOUSE,0.013
SHRINE,IDOL,0.013
SHRINE,KING,0.013
SHRINE,MONUMENT,0.013
SHRINE,SHRINER,0.013
SHRINE,STATUE,0.013
SHRINE,SYNAGOGUE,0.013
SHRINK,SMALL,0.486
SHRINK,GROW,0.068
SHRINK,DIMINISH,0.047
SHRINK,PSYCHIATRIST,0.047
SHRINK,DOCTOR,0.034
SHRINK,CLOTHES,0.027
SHRINK,SHORTEN,0.027
SHRINK,LESSEN,0.02
SHRINK,MINIATURE,0.02
SHRINK,DECREASE,0.014
SHRINK,DISAPPEAR,0.014
SHRINK,REDUCE,0.014
SHRINK,SHRIVEL,0.014
SHRINK,SIZE,0.014
SHRINK,WOOL,0.014
SHRUB,BUSH,0.503
SHRUB,TREE,0.242
SHRUB,PLANT,0.078
SHRUB,GREEN,0.02
SHRUB,HEDGE,0.02
SHRUB,GRASS,0.013
SHRUB,MONTY PYTHON,0.013
SHRUB,YARD,0.013
SHUN,IGNORE,0.132
SHUN,AWAY,0.118
SHUN,AVOID,0.092
SHUN,DISLIKE,0.039
SHUN,SHY,0.039
SHUN,HATE,0.026
SHUN,PUSH,0.026
SHUN,CHINA,0.02
SHUN,COLD,0.02
SHUN,MEAN,0.02
SHUN,REJECT,0.02
SHUN,SNOT,0.02
SHUN,ABANDON,0.013
SHUN,CLIQUE,0.013
SHUN,HIDE,0.013
SHUN,LEAVE,0.013
SHUN,PEOPLE,0.013
SHUN,QUIET,0.013
SHUN,SCARED,0.013
SHUN,SCORN,0.013
SHUN,SHAME,0.013
SHUN,SNUB,0.013
SHUN,STOP,0.013
SHUT,CLOSE,0.447
SHUT,UP,0.167
SHUT,OPEN,0.12
SHUT,DOOR,0.107
SHUT,OUT,0.04
SHUT,MOUTH,0.02
SHUT,QUIET,0.013
SHUTTER,WINDOW,0.48
SHUTTER,BLIND,0.081
SHUTTER,HOUSE,0.068
SHUTTER,SHAKE,0.047
SHUTTER,BUG,0.034
SHUTTER,SCARED,0.027
SHUTTER,CAMERA,0.02
SHUTTER,COLD,0.02
SHUTTER,HOME,0.02
SHUTTER,SHIVER,0.02
SHUTTER,CLOSE,0.014
SHUTTER,DOOR,0.014
SHUTTER,FREEZE,0.014
SHUTTER,STORM,0.014
SHUTTLE,SPACE,0.415
SHUTTLE,BUS,0.183
SHUTTLE,PLANE,0.054
SHUTTLE,EXPLOSION,0.041
SHUTTLE,MOVE,0.02
SHUTTLE,TRANSPORT,0.02
SHUTTLE,ASTRONAUT,0.014
SHUTTLE,CAR,0.014
SHUTTLE,FAST,0.014
SHUTTLE,LAUNCH,0.014
SHUTTLE,MOON,0.014
SHUTTLE,UP,0.014
SHY,QUIET,0.215
SHY,OUTGOING,0.125
SHY,TIMID,0.104
SHY,BASHFUL,0.076
SHY,SCARED,0.042
SHY,BOLD,0.035
SHY,GIRL,0.028
SHY,INTROVERT,0.028
SHY,PEOPLE,0.028
SHY,FRIENDLY,0.021
SHY,LOUD,0.021
SHY,AFRAID,0.014
SHY,BORING,0.014
SHY,COY,0.014
SHY,EXTROVERT,0.014
SHY,ME,0.014
SIBLING,SISTER,0.303
SIBLING,BROTHER,0.289
SIBLING,RIVALRY,0.118
SIBLING,CHILD,0.053
SIBLING,BRAT,0.033
SIBLING,FAMILY,0.026
SIBLING,FIGHT,0.02
SIBLING,KID,0.02
SIBLING,BABY,0.013
SIBLING,FRIEND,0.013
SIBLING,PAIN,0.013
SIBLING,PARENT,0.013
SICK,ILL,0.355
SICK,WELL,0.102
SICK,COLD,0.094
SICK,HOSPITAL,0.055
SICK,VOMIT,0.055
SICK,DOCTOR,0.031
SICK,BED,0.024
SICK,FLU,0.024
SICK,ILLNESS,0.024
SICK,FEVER,0.016
SICK,HURT,0.016
SICK,MEDICINE,0.016
SICK,NAUSEA,0.016
SICKLE,CELL,0.265
SICKLE,HAMMER,0.054
SICKLE,CUT,0.041
SICKLE,ANEMIA,0.027
SICKLE,BLADE,0.027
SICKLE,TOOL,0.027
SICKLE,WHEAT,0.027
SICKLE,HOE,0.02
SICKLE,RUSSIA,0.02
SICKLE,SCYTHE,0.02
SICKLE,FARM,0.014
SICKLE,FARMER,0.014
SICKLE,PLANT,0.014
SICKLE,REAP,0.014
SICKLE,SHAPE,0.014
SICKLE,WEED,0.014
SICKNESS,HEALTH,0.22
SICKNESS,ILL,0.189
SICKNESS,ILLNESS,0.076
SICKNESS,COLD,0.061
SICKNESS,HOSPITAL,0.053
SICKNESS,FLU,0.045
SICKNESS,VOMIT,0.045
SICKNESS,DISEASE,0.03
SICKNESS,UNHEALTHY,0.03
SICKNESS,COUGH,0.023
SICKNESS,WELL,0.023
SICKNESS,CANCER,0.015
SICKNESS,CHICKEN POX,0.015
SICKNESS,FEVER,0.015
SICKNESS,MEDICINE,0.015
SICKNESS,WELL BEING,0.015
SIDE,FRONT,0.201
SIDE,OUT,0.115
SIDE,BACK,0.065
SIDE,DOOR,0.058
SIDE,ORDER,0.05
SIDE,TOP,0.043
SIDE,ACHE,0.022
SIDE,BOTTOM,0.022
SIDE,LEFT,0.022
SIDE,SQUARE,0.022
SIDE,CORNER,0.014
SIDE,FRIEND,0.014
SIDE,HELP,0.014
SIDE,HIP,0.014
SIDE,INSIDE,0.014
SIDE,LINE,0.014
SIDE,RIGHT,0.014
SIDE,STOMACH,0.014
SIDE,WALK,0.014
SIDEWALK,STREET,0.286
SIDEWALK,CRACK,0.136
SIDEWALK,WALKWAY,0.071
SIDEWALK,CEMENT,0.064
SIDEWALK,ROAD,0.05
SIDEWALK,WALK,0.05
SIDEWALK,CONCRETE,0.043
SIDEWALK,BICYCLE,0.036
SIDEWALK,GRASS,0.036
SIDEWALK,PAVEMENT,0.029
SIDEWALK,CAFE,0.021
SIDEWALK,PEDESTRIAN,0.021
SIDEWALK,SALE,0.021
SIDEWALK,CROSSWALK,0.014
SIDEWALK,PATHWAY,0.014
SIDEWALK,PEOPLE,0.014
SIDING,HOUSE,0.27
SIDING,ALUMINUM,0.197
SIDING,PANEL,0.033
SIDING,AGREE,0.026
SIDING,ARGUMENT,0.026
SIDING,VINYL,0.026
SIDING,WALLS,0.026
SIDING,METAL,0.02
SIDING,ROOF,0.02
SIDING,SEARS,0.02
SIDING,SIDE,0.02
SIDING,BIAS,0.013
SIDING,ONE,0.013
SIDING,OPPOSE,0.013
SIDING,WOOD,0.013
SIGHT,SEE,0.346
SIGHT,EYE,0.282
SIGHT,BLIND,0.083
SIGHT,SOUND,0.083
SIGHT,VISION,0.064
SIGHT,LOOK,0.026
SIGHT,HEARING,0.019
SIGHT,UNSEEN,0.013
SIGN,STOP,0.348
SIGN,NAME,0.094
SIGN,WRITE,0.072
SIGN,LANGUAGE,0.051
SIGN,SIGNAL,0.036
SIGN,UP,0.036
SIGN,READ,0.029
SIGN,LETTER,0.022
SIGN,SIGNATURE,0.022
SIGN,TRAFFIC,0.022
SIGN,DIRECTION,0.014
SIGN,INSTRUCTION,0.014
SIGN,PAPER,0.014
SIGN,POST,0.014
SIGN,PRINT,0.014
SIGNAL,STOPLIGHT,0.352
SIGNAL,SIGN,0.09
SIGNAL,TURN,0.09
SIGNAL,CAR,0.041
SIGNAL,GO,0.034
SIGNAL,TRAFFIC,0.034
SIGNAL,CALL,0.028
SIGNAL,GREEN,0.028
SIGNAL,RED,0.028
SIGNAL,CLUE,0.021
SIGNAL,DIRECTION,0.021
SIGNAL,SHOW,0.021
SIGNAL,BLINKER,0.014
SIGNAL,CUE,0.014
SIGNAL,DIRECT,0.014
SIGNAL,INDICATE,0.014
SIGNATURE,NAME,0.375
SIGNATURE,SIGN,0.118
SIGNATURE,JOHN HANCOCK,0.046
SIGNATURE,WRITE,0.046
SIGNATURE,CHECK,0.026
SIGNATURE,AUTOGRAPH,0.02
SIGNATURE,CARD,0.02
SIGNATURE,MINE,0.02
SIGNATURE,PEN,0.02
SIGNATURE,SERIES,0.02
SIGNATURE,APPLICATION,0.013
SIGNATURE,FAMOUS,0.013
SIGNATURE,FORGERY,0.013
SIGNATURE,PAPERS,0.013
SIGNATURE,SCRIBBLE,0.013
SIGNATURE,SLOPPY,0.013
SILENCE,QUIET,0.413
SILENCE,NOISE,0.161
SILENCE,SOUND,0.056
SILENCE,DEAF,0.035
SILENCE,PEACE,0.035
SILENCE,LOUD,0.028
SILENCE,NOTHING,0.028
SILENCE,DEAD,0.021
SILENCE,DEAFENING,0.014
SILENCE,GOLDEN,0.014
SILENCE,LONELY,0.014
SILENT,QUIET,0.324
SILENT,LOUD,0.302
SILENT,NIGHT,0.065
SILENT,NOISY,0.065
SILENT,LAMB,0.036
SILENT,PEACEFUL,0.029
SILENT,TALKATIVE,0.029
SILENT,MOVIE,0.022
SILENT,STILL,0.014
SILK,SATIN,0.213
SILK,SMOOTH,0.102
SILK,SOFT,0.094
SILK,WORM,0.079
SILK,CLOTH,0.047
SILK,MATERIAL,0.039
SILK,STOCKING,0.039
SILK,COTTON,0.031
SILK,EXPENSIVE,0.031
SILK,NYLON,0.031
SILK,CLOTHES,0.024
SILK,WOOL,0.024
SILK,DRESS,0.016
SILK,FABRIC,0.016
SILK,NICE,0.016
SILK,PURSE,0.016
SILK,SHEETS,0.016
SILK,SHIRT,0.016
SILL,WINDOW,0.682
SILL,PANE,0.026
SILL,DIRTY,0.013
SILL,PILL,0.013
SILLY,FUNNY,0.177
SILLY,STUPID,0.15
SILLY,GOOFY,0.109
SILLY,LAUGH,0.075
SILLY,PUTTY,0.048
SILLY,FUN,0.041
SILLY,CLOWN,0.034
SILLY,DUMB,0.034
SILLY,CRAZY,0.027
SILLY,FOUL,0.02
SILLY,GIGGLE,0.02
SILLY,BOY,0.014
SILLY,GIDDY,0.014
SILLY,HUMOR,0.014
SILLY,IMMATURE,0.014
SILLY,SAD,0.014
SILVER,GOLD,0.638
SILVER,SPOON,0.04
SILVER,DOLLAR,0.027
SILVER,JEWELRY,0.027
SILVER,MONEY,0.02
SILVER,COIN,0.013
SILVER,FISH,0.013
SILVER,PLATE,0.013
SILVER,POLISH,0.013
SILVER,RING,0.013
SILVER,SHINE,0.013
SILVER,SILVERWARE,0.013
SILVER,TEAPOT,0.013
SILVER,TRAY,0.013
SILVERWARE,FORK,0.203
SILVERWARE,EAT,0.122
SILVERWARE,SPOON,0.074
SILVERWARE,KNIFE,0.061
SILVERWARE,FOOD,0.054
SILVERWARE,PLATE,0.054
SILVERWARE,DINNER,0.047
SILVERWARE,DISH,0.041
SILVERWARE,CHINA,0.034
SILVERWARE,SILVER,0.027
SILVERWARE,EXPENSIVE,0.02
SILVERWARE,SHINE,0.02
SILVERWARE,UTENSIL,0.02
SILVERWARE,CUTLERY,0.014
SILVERWARE,DINNERWARE,0.014
SILVERWARE,DIRTY,0.014
SILVERWARE,FLATWARE,0.014
SILVERWARE,KITCHEN,0.014
SILVERWARE,NAPKIN,0.014
SILVERWARE,STEEL,0.014
SILVERWARE,TABLE,0.014
SILVERWARE,WEDDING,0.014
SIMILAR,SAME,0.414
SIMILAR,ALIKE,0.224
SIMILAR,DIFFERENT,0.224
SIMILAR,LIKE,0.039
SIMILAR,TWIN,0.02
SIMPLE,EASY,0.392
SIMPLE,HARD,0.216
SIMPLE,MIND,0.108
SIMPLE,COMPLEX,0.061
SIMPLE,PLAIN,0.054
SIMPLE,DIFFICULT,0.034
SIMPLE,TRUTH,0.014
SIN,BAD,0.236
SIN,WRONG,0.207
SIN,EVIL,0.079
SIN,MISTAKE,0.079
SIN,GOD,0.064
SIN,HELL,0.057
SIN,CONFESSION,0.05
SIN,CHURCH,0.036
SIN,FORGIVE,0.036
SIN,PRIEST,0.029
SIN,PUNISH,0.021
SIN,REPENT,0.021
SIN,LIE,0.014
SINCE,THEN,0.247
SINCE,WHEN,0.127
SINCE,BEFORE,0.08
SINCE,BECAUSE,0.06
SINCE,NOW,0.053
SINCE,TIME,0.04
SINCE,AFTER,0.033
SINCE,FROM,0.027
SINCE,PAST,0.027
SINCE,BEGINNING,0.02
SINCE,LAST,0.02
SINCE,YESTERDAY,0.02
SINCE,EVER,0.013
SINCE,FENCE,0.013
SINCE,UNTIL,0.013
SINCERE,HONEST,0.261
SINCERE,NICE,0.148
SINCERE,TRUE,0.07
SINCERE,MEANINGFUL,0.034
SINCERE,GOOD,0.027
SINCERE,KIND,0.027
SINCERE,TRUTHFUL,0.027
SINCERE,CARING,0.021
SINCERE,LOVE,0.021
SINCERE,SWEET,0.021
SINCERE,THANKS,0.021
SINCERE,FAKE,0.014
SINCERE,GENUINE,0.014
SINCERE,HEART,0.014
SINCERE,LETTER,0.014
SINCERE,THOUGHTFUL,0.014
SINCERITY,HONEST,0.286
SINCERITY,KINDNESS,0.102
SINCERITY,NICE,0.095
SINCERITY,TRUTH,0.095
SINCERITY,LOVE,0.041
SINCERITY,CARING,0.02
SINCERITY,FRIEND,0.02
SINCERITY,INSINCERE,0.02
SINCERITY,MEANINGFUL,0.02
SINCERITY,DEAR,0.014
SINCERITY,LETTER,0.014
SINCERITY,POLITENESS,0.014
SINCERITY,TRUST,0.014
SINCERITY,UNDERSTANDING,0.014
SING,SONG,0.456
SING,DANCE,0.078
SING,VOICE,0.05
SING,HUM,0.033
SING,MUSIC,0.033
SING,CHOIR,0.028
SING,LOUD,0.028
SING,TALK,0.028
SING,JOY,0.022
SING,LAUGH,0.022
SING,SANG,0.017
SING,CHORUS,0.011
SING,HAPPY,0.011
SING,NOISE,0.011
SING,PLAY,0.011
SING,SCREAM,0.011
SING,SHOUT,0.011
SINGER,DANCER,0.152
SINGER,SONG,0.144
SINGER,MUSIC,0.106
SINGER,VOICE,0.076
SINGER,BAND,0.045
SINGER,OPERA,0.045
SINGER,MICROPHONE,0.038
SINGER,STAR,0.03
SINGER,SING,0.023
SINGER,SONGWRITER,0.023
SINGER,VOCAL,0.023
SINGER,WRITER,0.023
SINGER,ACTOR,0.015
SINGER,ARTIST,0.015
SINGER,COMEDIAN,0.015
SINGER,MUSICIAN,0.015
SINGER,PERFORM,0.015
SINGER,PERFORMER,0.015
SINGER,TALENT,0.015
SINGER,VOCALIST,0.015
SINGLE,MARRY,0.197
SINGLE,ONE,0.197
SINGLE,ALONE,0.136
SINGLE,DOUBLE,0.121
SINGLE,COUPLE,0.061
SINGLE,BACHELOR,0.03
SINGLE,PARENT,0.023
SINGLE,PERSON,0.023
SINGLE,HAPPY,0.015
SINGLE,LONELY,0.015
SINGLE,UNMARRIED,0.015
SINK,DISHES,0.122
SINK,SWIM,0.115
SINK,WATER,0.115
SINK,FAUCET,0.074
SINK,HOLE,0.054
SINK,TUB,0.054
SINK,DRAIN,0.047
SINK,FALL,0.041
SINK,WASHBASIN,0.041
SINK,BOAT,0.034
SINK,FLOAT,0.034
SINK,KITCHEN,0.034
SINK,DROWN,0.027
SINK,DOWN,0.02
SINK,SHIP,0.02
SINK,BATHROOM,0.014
SINK,CLEAN,0.014
SINK,STOVE,0.014
SINKER,FISHING,0.171
SINKER,BOAT,0.118
SINKER,HOOK,0.086
SINKER,FLOATER,0.053
SINKER,LINE,0.039
SINKER,FISH,0.033
SINKER,SHIP,0.033
SINKER,SWIMMER,0.026
SINKER,WEIGH T,0.026
SINKER,BASEBALL,0.02
SINKER,PITCH,0.02
SINKER,BASKETBALL,0.013
SINKER,DROWN,0.013
SINKER,GOLF,0.013
SINKER,HEAVY,0.013
SINKER,OCEAN,0.013
SINKER,SHOE,0.013
SINKER,SWIM,0.013
SINKER,TITANIC,0.013
SINKER,WATER,0.013
SINUS,NOSE,0.286
SINUS,HEADACHE,0.208
SINUS,COLD,0.078
SINUS,PROBLEM,0.058
SINUS,ALLERGY,0.045
SINUS,CONGESTION,0.026
SINUS,SNOT,0.026
SINUS,CAVITY,0.019
SINUS,INFECTION,0.019
SINUS,NASAL,0.019
SINUS,PAIN,0.019
SINUS,SICK,0.019
SINUS,MEDICINE,0.013
SINUS,MUCOUS,0.013
SINUS,SNEEZE,0.013
SIP,DRINK,0.338
SIP,SLURP,0.095
SIP,STRAW,0.061
SIP,TASTE,0.061
SIP,GULP,0.054
SIP,COFFEE,0.047
SIP,SWALLOW,0.047
SIP,TEA,0.041
SIP,SODA,0.034
SIP,COKE,0.027
SIP,STIR,0.02
SIP,WINE,0.02
SIP,CAPPUCCINO,0.014
SIP,HOT,0.014
SIP,SOUP,0.014
SIP,SUCK,0.014
SIREN,POLICE,0.241
SIREN,LOUD,0.127
SIREN,AMBULANCE,0.091
SIREN,NOISY,0.079
SIREN,FIRE,0.073
SIREN,EMERGENCY,0.061
SIREN,FIRE ENGINE,0.036
SIREN,SOUND,0.03
SIREN,COP,0.025
SIREN,ALARM,0.024
SIREN,ENGINE,0.018
SIREN,HORN,0.018
SIREN,ACCIDENT,0.012
SIREN,CAR,0.012
SIREN,FIRE TRUCK,0.012
SIREN,SIGNAL,0.012
SIREN,WAIL,0.012
SIRLOIN,STEAK,0.809
SIRLOIN,MEAT,0.059
SIRLOIN,BEEF,0.046
SIRLOIN,TIP,0.026
SIRLOIN,PRIME RIB,0.013
SISTER,BROTHER,0.538
SISTER,FRIEND,0.069
SISTER,SIBLING,0.062
SISTER,GIRL,0.041
SISTER,FAMILY,0.028
SISTER,LITTLE,0.021
SISTER,NONE,0.021
SISTER,BRAT,0.014
SISTER,IN-LAW,0.014
SISTER,KIN,0.014
SISTER,LOVE,0.014
SISTER,MOTHER,0.014
SISTER,NUN,0.014
SISTER,PAIN,0.014
SISTER,RELATIVE,0.014
SISTER,YOUNGER,0.014
SIT,STAND,0.348
SIT,CHAIR,0.183
SIT,DOWN,0.172
SIT,RELAX,0.039
SIT,LAY,0.028
SIT,SAT,0.022
SIT,KNEEL,0.017
SIT,LIE,0.017
SIT,REST,0.017
SIT,COMFORT,0.011
SIT,LAP,0.011
SIT,SQUAT,0.011
SIT,STAY,0.011
SIT,STILL,0.011
SITE,CONSTRUCTION,0.204
SITE,PLACE,0.145
SITE,SEE,0.105
SITE,BUILDING,0.039
SITE,CAMP,0.026
SITE,LOCATION,0.026
SITE,AREA,0.02
SITE,BLIND,0.02
SITE,EYES,0.02
SITE,JOB,0.02
SITE,LOT,0.02
SITE,VIEW,0.02
SITE,BITE,0.013
SITE,HISTORY,0.013
SITE,HOUSE,0.013
SITE,SIT,0.013
SITE,SPOT,0.013
SITE,TOURIST,0.013
SITE,UNSEEN,0.013
SITE,WORK,0.013
SITTING,STANDING,0.452
SITTING,CHAIR,0.096
SITTING,RELAX,0.075
SITTING,RESTING,0.048
SITTING,DOWN,0.034
SITTING,CLASS,0.021
SITTING,STILL,0.021
SITTING,BORING,0.014
SITTING,BULL,0.014
SITTING,COMFORTABLE,0.014
SITTING,KNEELING,0.014
SITTING,TELEVISION,0.007
SITTING,TIRED,0.007
SITTING,WAITING,0.007
SITUATION,PROBLEM,0.093
SITUATION,BAD,0.057
SITUATION,COMEDY,0.05
SITUATION,EVENT,0.043
SITUATION,CIRCUMSTANCE,0.036
SITUATION,TIME,0.029
SITUATION,DILEMMA,0.021
SITUATION,EXPERIENCE,0.021
SITUATION,PLACE,0.021
SITUATION,PREDICAMENT,0.021
SITUATION,AWKWARD,0.014
SITUATION,DIFFICULT,0.014
SITUATION,ENVIRONMENT,0.014
SITUATION,HAPPENING,0.014
SITUATION,POSITION,0.014
SITUATION,SCENE,0.014
SIX,SEVEN,0.434
SIX,NUMBER,0.191
SIX,NINE,0.053
SIX,SEX,0.026
SIX,CHILDHOOD,0.02
SIX,FIVE,0.02
SIX,THREE,0.02
SIX,FEET,0.013
SIZE,BIG,0.238
SIZE,SMALL,0.218
SIZE,LARGE,0.163
SIZE,SHAPE,0.088
SIZE,WEIGHT,0.041
SIZE,CLOTHES,0.027
SIZE,HUGE,0.027
SIZE,QUANTITY,0.027
SIZE,HEIGHT,0.014
SIZE,LENGTH,0.014
SIZE,SEVEN,0.014
SKATE,BOARD,0.246
SKATE,ICE,0.246
SKATE,ROLLER,0.07
SKATE,RINK,0.049
SKATE,SLIDE,0.042
SKATE,RAT,0.028
SKATE,ROLL,0.028
SKATE,STINGRAY,0.028
SKATE,FALL,0.021
SKATE,GLIDE,0.014
SKATE,RIDE,0.014
SKATE,SKATEBOARD,0.014
SKATE,SKI,0.014
SKATE,SPEED,0.014
SKELETON,BONE,0.634
SKELETON,HALLOWEEN,0.098
SKELETON,DEAD,0.054
SKELETON,FRAME,0.036
SKELETON,BODY,0.027
SKELETON,GHOST,0.027
SKELETON,STRUCTURE,0.027
SKELETON,ANATOMY,0.018
SKELETON,CLOSET,0.018
SKELETON,CORPSE,0.018
SKELETON,WHITE,0.018
SKETCH,DRAW,0.764
SKETCH,DRAWING,0.091
SKETCH,PICTURE,0.03
SKETCH,ART,0.018
SKETCH,WRITE,0.018
SKETCH,ARTIST,0.012
SKETCH,PAD,0.012
SKETCH,PAPER,0.012
SKI,SNOW,0.412
SKI,WATER,0.155
SKI,MOUNTAIN,0.034
SKI,RESORT,0.034
SKI,TRIP,0.034
SKI,FUN,0.027
SKI,JUMP,0.027
SKI,SLOPE,0.027
SKI,SPORT,0.027
SKI,BOAT,0.02
SKI,JET,0.02
SKI,FLY,0.014
SKI,LIFT,0.014
SKILL,TALENT,0.184
SKILL,ABILITY,0.102
SKILL,TRADE,0.041
SKILL,MASTER,0.034
SKILL,SAW,0.034
SKILL,TASK,0.034
SKILL,EXPERT,0.027
SKILL,GOOD,0.027
SKILL,INTELLIGENCE,0.027
SKILL,JOB,0.027
SKILL,KNOWLEDGE,0.027
SKILL,TEST,0.027
SKILL,ART,0.02
SKILL,CRAFT,0.02
SKILL,HOBBY,0.02
SKILL,PROFESSION,0.02
SKILL,WORK,0.02
SKILL,LEARN,0.014
SKILL,PRACTICE,0.014
SKILL,SMART,0.014
SKILL,TECHNIQUE,0.014
SKILLET,PAN,0.48
SKILLET,FRY,0.235
SKILLET,EGG,0.102
SKILLET,COOK,0.051
SKILLET,FOOD,0.02
SKILLET,IRON,0.02
SKILLET,OMELET,0.02
SKIN,SOFT,0.161
SKIN,TAN,0.141
SKIN,EPIDERMIS,0.06
SKIN,HAIR,0.047
SKIN,SMOOTH,0.047
SKIN,FLESH,0.034
SKIN,BROWN,0.027
SKIN,DISEASE,0.027
SKIN,BODY,0.02
SKIN,BONE,0.02
SKIN,DRY,0.02
SKIN,TONE,0.02
SKIN,CARE,0.013
SKIN,CLEAR,0.013
SKIN,COLOR,0.013
SKIN,FACE,0.013
SKIN,FEEL,0.013
SKIN,PALE,0.013
SKIN,RASH,0.013
SKIN,SHELL,0.013
SKIN,TIGHT,0.013
SKIN,WHITE,0.013
SKIN,WRINKLE,0.013
SKINNY,FAT,0.419
SKINNY,THIN,0.264
SKINNY,BONY,0.041
SKINNY,ANOREXIA,0.034
SKINNY,PUPPY,0.027
SKINNY,BIG,0.02
SKINNY,GIRL,0.014
SKINNY,HUNGRY,0.014
SKINNY,LEGS,0.014
SKINNY,STICK,0.014
SKIP,JUMP,0.367
SKIP,HOP,0.206
SKIP,ROPE,0.1
SKIP,MISS,0.056
SKIP,RUN,0.05
SKIP,CLASS,0.022
SKIP,STEP,0.017
SKIP,LEAVE,0.011
SKIP,OVER,0.011
SKIP,SCHOOL,0.011
SKIRT,DRESS,0.295
SKIRT,BLOUSE,0.199
SKIRT,SHIRT,0.083
SKIRT,PANTS,0.071
SKIRT,CLOTHES,0.032
SKIRT,GIRL,0.032
SKIRT,LEGS,0.026
SKIRT,LONG,0.026
SKIRT,SHORT,0.026
SKIRT,LENGTH,0.019
SKIRT,TOP,0.019
SKIRT,FEMININE,0.013
SKIRT,FULL,0.013
SKIRT,HEM,0.013
SKIRT,SHORTS,0.013
SKULL,HEAD,0.496
SKULL,BRAIN,0.126
SKULL,BONE,0.102
SKULL,SKELETON,0.071
SKULL,DEATH,0.039
SKULL,DEAD,0.031
SKULL,CROSS BONES,0.024
SKULL,FOSSIL,0.016
SKULL,MAN,0.016
SKUNK,SMELL,0.559
SKUNK,STINK,0.228
SKUNK,ANIMAL,0.055
SKUNK,ODOR,0.047
SKUNK,STRIPE,0.016
SKY,BLUE,0.522
SKY,CLOUD,0.228
SKY,SUN,0.039
SKY,HEAVEN,0.022
SKY,AIR,0.017
SKY,HIGH,0.017
SKY,GROUND,0.011
SKY,PLANE,0.011
SKY,SKYDIVING,0.011
SKY,SPACE,0.011
SKY,STAR,0.011
SKY,UP,0.011
SKYSCRAPER,BUILDING,0.432
SKYSCRAPER,TALL,0.273
SKYSCRAPER,CITY,0.058
SKYSCRAPER,TOWER,0.05
SKYSCRAPER,NEW YORK,0.043
SKYSCRAPER,HIGH,0.022
SKYSCRAPER,PLANE,0.022
SKYSCRAPER,SKY,0.014
SLAB,CONCRETE,0.196
SLAB,MEAT,0.149
